101,,,,ПОБУТОВА ТЕХНІКА ТА ТОВАРИ,,,
102,03,02,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Телеком пристрої,Мобільний зв'язок,
102,03,02,01,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Телеком пристрої,Мобільний зв'язок,Мобільні телефони
102,03,02,02,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Телеком пристрої,Мобільний зв'язок,Смартфони
102,04,,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Транспорт,,
102,04,01,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Транспорт,Транспорт,
102,04,01,01,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Транспорт,Транспорт,Елетровелосипеди
102,04,01,04,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Транспорт,Транспорт,Електросамокати
102,04,01,06,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Транспорт,Транспорт,Електрокарти
102,04,01,08,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Транспорт,Транспорт,Електроскутери
102,04,03,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Транспорт,Захисне та додаткове обладнання,
102,04,03,01,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Транспорт,Захисне та додаткове обладнання,Захисне обладнання
102,04,03,02,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Транспорт,Захисне та додаткове обладнання,Додаткове обладнання
102,04,99,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Транспорт,Аксесуари та комплектуючі до електротранспорту,
102,04,99,01,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Транспорт,Аксесуари та комплектуючі до електротранспорту,Аксесуари для електротранспорту
102,05,,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,"Ігрові пристрої, ігри для консолей і ПК, мерчандайз",,
102,05,01,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,"Ігрові пристрої, ігри для консолей і ПК, мерчандайз",Ігри для консолей,
102,05,01,01,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,"Ігрові пристрої, ігри для консолей і ПК, мерчандайз",Ігри для консолей,Ігри Nintendo Switch
102,05,01,02,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,"Ігрові пристрої, ігри для консолей і ПК, мерчандайз",Ігри для консолей,Ігри PlayStation 4
102,05,01,03,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,"Ігрові пристрої, ігри для консолей і ПК, мерчандайз",Ігри для консолей,Ігри PlayStation 5
102,05,01,05,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,"Ігрові пристрої, ігри для консолей і ПК, мерчандайз",Ігри для консолей,Ігри Xbox Series X
102,05,01,07,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,"Ігрові пристрої, ігри для консолей і ПК, мерчандайз",Ігри для консолей,Ігри Nintendo Switch 2
102,05,02,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,"Ігрові пристрої, ігри для консолей і ПК, мерчандайз",Ігри для PC,
102,05,02,01,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,"Ігрові пристрої, ігри для консолей і ПК, мерчандайз",Ігри для PC,Ігри для PC
102,05,03,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,"Ігрові пристрої, ігри для консолей і ПК, мерчандайз",Ігрові консолі і аксесуари,
102,05,03,01,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,"Ігрові пристрої, ігри для консолей і ПК, мерчандайз",Ігрові консолі і аксесуари,Ігрові консолі
102,05,03,99,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,"Ігрові пристрої, ігри для консолей і ПК, мерчандайз",Ігрові консолі і аксесуари,Аксесуари до ігрових консолей
102,05,04,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,"Ігрові пристрої, ігри для консолей і ПК, мерчандайз",Мерчендайз і геймінг атрибутика,
102,05,04,01,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,"Ігрові пристрої, ігри для консолей і ПК, мерчандайз",Мерчендайз і геймінг атрибутика,Брелоки (геймінг)
102,05,04,02,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,"Ігрові пристрої, ігри для консолей і ПК, мерчандайз",Мерчендайз і геймінг атрибутика,Фігурки і моделі (геймінг)
102,05,04,04,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,"Ігрові пристрої, ігри для консолей і ПК, мерчандайз",Мерчендайз і геймінг атрибутика,Пазли (геймінг)
102,05,04,05,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,"Ігрові пристрої, ігри для консолей і ПК, мерчандайз",Мерчендайз і геймінг атрибутика,Колекційні картки
102,05,04,06,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,"Ігрові пристрої, ігри для консолей і ПК, мерчандайз",Мерчендайз і геймінг атрибутика,Чашки (геймінг)
102,05,04,98,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,"Ігрові пристрої, ігри для консолей і ПК, мерчандайз",Мерчендайз і геймінг атрибутика,Інша геймінг атрибутика
102,05,05,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,"Ігрові пристрої, ігри для консолей і ПК, мерчандайз",Маніпулятори для ігрових консолей і ПК,
102,05,05,01,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,"Ігрові пристрої, ігри для консолей і ПК, мерчандайз",Маніпулятори для ігрових консолей і ПК,Геймпади для ігрових консолей і ПК
102,05,05,02,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,"Ігрові пристрої, ігри для консолей і ПК, мерчандайз",Маніпулятори для ігрових консолей і ПК,Джойстики для ігрових консолей і ПК
102,05,05,03,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,"Ігрові пристрої, ігри для консолей і ПК, мерчандайз",Маніпулятори для ігрових консолей і ПК,Кермо для ігрових консолей і ПК
102,05,05,04,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,"Ігрові пристрої, ігри для консолей і ПК, мерчандайз",Маніпулятори для ігрових консолей і ПК,Маніпулятори для ігрових консолей і ПК
102,06,,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Товари та аксесуари для подорожей,,
102,06,01,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Товари та аксесуари для подорожей,Товари для подорожей,
102,06,01,01,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Товари та аксесуари для подорожей,Товари для подорожей,Валізи
102,06,01,02,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Товари та аксесуари для подорожей,Товари для подорожей,Кейс-пілоти
102,06,01,03,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Товари та аксесуари для подорожей,Товари для подорожей,Дитячі валізи
102,06,01,04,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Товари та аксесуари для подорожей,Товари для подорожей,Рюкзаки дорожні
102,06,01,05,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Товари та аксесуари для подорожей,Товари для подорожей,Рюкзаки туристичні
102,06,01,06,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Товари та аксесуари для подорожей,Товари для подорожей,Дитячі рюкзаки
102,06,01,07,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Товари та аксесуари для подорожей,Товари для подорожей,Сумки через плече для планшету
102,06,01,08,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Товари та аксесуари для подорожей,Товари для подорожей,Сумки на пояс
102,06,01,09,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Товари та аксесуари для подорожей,Товари для подорожей,Сумки дорожні та спортивні
102,06,01,10,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Товари та аксесуари для подорожей,Товари для подорожей,Сумки дорожні на колесах
102,06,01,11,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Товари та аксесуари для подорожей,Товари для подорожей,Складані сумки і рюкзаки
102,06,01,13,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Товари та аксесуари для подорожей,Товари для подорожей,Б'юті-кейси і косметички
102,06,01,14,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Товари та аксесуари для подорожей,Товари для подорожей,Парасолі
102,06,01,15,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Товари та аксесуари для подорожей,Товари для подорожей,Дорожні подушки
102,06,01,16,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Товари та аксесуари для подорожей,Товари для подорожей,Гаманці і портмоне
102,06,01,19,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Товари та аксесуари для подорожей,Товари для подорожей,Замки для багажу
102,06,01,99,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Товари та аксесуари для подорожей,Товари для подорожей,Дорожні аксесуари
102,08,,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,"Елементи живлення, ліхтарі",,
102,08,01,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,"Елементи живлення, ліхтарі",Елементи живлення для побутової та офісної техніки,
102,08,01,01,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,"Елементи живлення, ліхтарі",Елементи живлення для побутової та офісної техніки,Акумулятори побутові
102,08,01,02,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,"Елементи живлення, ліхтарі",Елементи живлення для побутової та офісної техніки,Батарейки
102,08,01,03,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,"Елементи живлення, ліхтарі",Елементи живлення для побутової та офісної техніки,Зарядні пристрої побутові
102,08,02,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,"Елементи живлення, ліхтарі",Ліхтарі,
102,08,02,01,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,"Елементи живлення, ліхтарі",Ліхтарі,Ліхтарі
102,09,,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Мережеве обладнання активне,,
102,09,01,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Мережеве обладнання активне,IP-камери і IP-відеореєстратори,
102,09,01,01,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Мережеве обладнання активне,IP-камери і IP-відеореєстратори,IP-камери корпусні
102,09,01,03,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Мережеве обладнання активне,IP-камери і IP-відеореєстратори,IP-відеореєстратори
102,09,02,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Мережеве обладнання активне,Бездротове обладнання,
102,09,02,01,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Мережеве обладнання активне,Бездротове обладнання,Антени-WiFi
102,09,02,02,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Мережеве обладнання активне,Бездротове обладнання,Точки доступу і повторювачі
102,09,02,03,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Мережеве обладнання активне,Бездротове обладнання,WiFi-адаптери
102,09,02,04,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Мережеве обладнання активне,Бездротове обладнання,Контролери бездротових мереж
102,09,03,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Мережеве обладнання активне,Маршрутизатори,
102,09,03,01,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Мережеве обладнання активне,Маршрутизатори,Маршрутизатори
102,09,03,02,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Мережеве обладнання активне,Маршрутизатори,MESH-системи
102,09,03,99,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Мережеве обладнання активне,Маршрутизатори,Опції для маршрутизаторів
102,09,04,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Мережеве обладнання активне,Комутатори,
102,09,04,01,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Мережеве обладнання активне,Комутатори,Комутатори некеровані
102,09,04,02,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Мережеве обладнання активне,Комутатори,Комутатори WebSmart
102,09,04,03,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Мережеве обладнання активне,Комутатори,Комутатори керовані
102,09,04,05,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Мережеве обладнання активне,Комутатори,Модулі для комутаторів
102,09,05,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Мережеве обладнання активне,Продукти VoIP,
102,09,05,02,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Мережеве обладнання активне,Продукти VoIP,VoIP-шлюзи
102,09,09,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Мережеве обладнання активне,"Кабелі, подовжувачі, адаптери, перехідники",
102,09,09,01,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Мережеве обладнання активне,"Кабелі, подовжувачі, адаптери, перехідники","Кабелі, подовжувачі, адаптери, перехідники"
102,09,10,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Мережеве обладнання активне,Медіаконвертери,
102,09,10,01,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Мережеве обладнання активне,Медіаконвертери,Медіаконвертери
102,09,12,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Мережеве обладнання активне,Трансівери,
102,09,12,01,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Мережеве обладнання активне,Трансівери,Трансівери
102,09,13,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Мережеве обладнання активне,КВМ-Перемикачі,
102,09,13,01,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Мережеве обладнання активне,КВМ-Перемикачі,КВМ-Перемикачі
102,09,14,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Мережеве обладнання активне,Принтсервери,
102,09,14,01,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Мережеве обладнання активне,Принтсервери,Принтсервери
102,09,15,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Мережеве обладнання активне,Продукти xDSL,
102,09,15,01,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Мережеве обладнання активне,Продукти xDSL,Продукти xDSL
102,09,16,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Мережеве обладнання активне,Мережеві адаптери,
102,09,16,01,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Мережеве обладнання активне,Мережеві адаптери,Мережеві адаптери
102,09,17,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Мережеве обладнання активне,Powerline-адаптери,
102,09,17,01,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Мережеве обладнання активне,Powerline-адаптери,Powerline-адаптери
102,10,,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Мережеве обладнання пасивне,,
102,10,01,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Мережеве обладнання пасивне,Кабельна продукція,
102,10,01,01,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Мережеве обладнання пасивне,Кабельна продукція,Кабель мідний
102,10,01,03,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Мережеве обладнання пасивне,Кабельна продукція,Патч-корди
102,10,01,04,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Мережеве обладнання пасивне,Кабельна продукція,Патч-корди оптичні
102,10,02,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Мережеве обладнання пасивне,Телекомунікаційні шафи і стійки,
102,10,02,01,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Мережеве обладнання пасивне,Телекомунікаційні шафи і стійки,Телекомунікаційні шафи і стійки
102,10,02,02,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Мережеве обладнання пасивне,Телекомунікаційні шафи і стійки,Опції для телекомунікаційних шаф і стійок
102,10,03,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Мережеве обладнання пасивне,Обладнання та інструменти для монтажу і контролю СКС,
102,10,03,01,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Мережеве обладнання пасивне,Обладнання та інструменти для монтажу і контролю СКС,Інструменти для монтажу і контролю СКС
102,10,03,02,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Мережеве обладнання пасивне,Обладнання та інструменти для монтажу і контролю СКС,Елементи монтажу СКС
102,12,,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Фото і відео,,
102,12,01,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Фото і відео,Оптичні прилади,
102,12,01,01,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Фото і відео,Оптичні прилади,Біноклі
102,12,02,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Фото і відео,Фото і відео пристрої,
102,12,02,01,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Фото і відео,Фото і відео пристрої,Відеокамери цифрові
102,12,02,02,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Фото і відео,Фото і відео пристрої,Цифрові компактні фотокамери
102,12,02,03,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Фото і відео,Фото і відео пристрої,Цифрові камери зі змінною оптикою
102,12,02,07,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Фото і відео,Фото і відео пристрої,Фотокамери миттєвого друку
102,12,02,08,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Фото і відео,Фото і відео пристрої,Об'єктиви для фото / відео камер
102,13,,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Програмне забезпечення для дому / малого офісу,,
102,13,01,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Програмне забезпечення для дому / малого офісу,Програмне забезпечення для дому / малого офісу,
102,13,01,02,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Програмне забезпечення для дому / малого офісу,Програмне забезпечення для дому / малого офісу,Операційні системи для дому / малого офісу
102,13,01,03,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Програмне забезпечення для дому / малого офісу,Програмне забезпечення для дому / малого офісу,Офісні програми для дому / малого офісу
102,13,01,04,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Програмне забезпечення для дому / малого офісу,Програмне забезпечення для дому / малого офісу,Програмні засоби віртуалізації для дому / малого офісу
102,14,,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Носима електроніка,,
102,14,01,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Носима електроніка,Смарт-годинники та фітнес браслети,
102,14,01,01,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Носима електроніка,Смарт-годинники та фітнес браслети,Смарт годинники
102,14,01,02,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Носима електроніка,Смарт-годинники та фітнес браслети,Фітнес браслети
102,14,03,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Носима електроніка,Аксесуари до смарт годинників та браслетів,
102,14,03,01,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Носима електроніка,Аксесуари до смарт годинників та браслетів,Ремінці для смарт-годинників та браслетів
102,15,,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Периферія комп'ютерна ,,
102,15,01,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Периферія комп'ютерна ,Миші комп'ютерні,
102,15,01,01,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Периферія комп'ютерна ,Миші комп'ютерні,Миші бездротові
102,15,01,02,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Периферія комп'ютерна ,Миші комп'ютерні,Миші дротові
102,15,02,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Периферія комп'ютерна ,Клавіатури,
102,15,02,01,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Периферія комп'ютерна ,Клавіатури,Кейкапи та перемикачі
102,15,02,02,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Периферія комп'ютерна ,Клавіатури,Клавіатури бездротові
102,15,02,03,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Периферія комп'ютерна ,Клавіатури,Клавіатури дротові
102,15,02,04,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Периферія комп'ютерна ,Клавіатури,Клавіатури бездротові в комплекті з мишею
102,15,02,05,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Периферія комп'ютерна ,Клавіатури,Клавіатури дротові в комплекті з мишею
102,15,03,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Периферія комп'ютерна ,Килимки та підставки,
102,15,03,01,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Периферія комп'ютерна ,Килимки та підставки,Килимки без підсвічування
102,15,03,02,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Периферія комп'ютерна ,Килимки та підставки,Килимки з підсвічуванням
102,15,03,03,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Периферія комп'ютерна ,Килимки та підставки,Підставки моніторів
102,15,03,04,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Периферія комп'ютерна ,Килимки та підставки,Підставки ноутбуків
102,15,03,06,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Периферія комп'ютерна ,Килимки та підставки,Тримачі кабелю
102,15,03,07,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Периферія комп'ютерна ,Килимки та підставки,Підставки під зап’ястя
102,15,04,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Периферія комп'ютерна ,Периферія конференц зв'язку,
102,15,04,01,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Периферія комп'ютерна ,Периферія конференц зв'язку,Веб-камери споживчі
102,15,04,02,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Периферія комп'ютерна ,Периферія конференц зв'язку,Камери відео-конференц зв'язку
102,15,04,03,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Периферія комп'ютерна ,Периферія конференц зв'язку,Мікрофони конференц-систем
102,15,04,04,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Периферія комп'ютерна ,Периферія конференц зв'язку,Системи конференц-зв'язку
102,15,05,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Периферія комп'ютерна ,Відео захоплення зображення,
102,15,05,02,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Периферія комп'ютерна ,Відео захоплення зображення,Карти захоплення відео
102,15,05,04,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Периферія комп'ютерна ,Відео захоплення зображення,Пристрої захоплення відео
102,15,06,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Периферія комп'ютерна ,Джерела та системи безперебійного живлення,
102,15,06,01,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Периферія комп'ютерна ,Джерела та системи безперебійного живлення,ДБЖ побутові та для комп'ютерів
102,15,06,02,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Периферія комп'ютерна ,Джерела та системи безперебійного живлення,Стабілізатори напруги
102,15,06,03,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Периферія комп'ютерна ,Джерела та системи безперебійного живлення,АКБ і замінні батареї для побутових ДБЖ
102,16,,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Меблі комп'ютерні,,
102,16,01,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Меблі комп'ютерні,Столи комп'ютерні,
102,16,01,01,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Меблі комп'ютерні,Столи комп'ютерні,Столи з електроприводом
102,16,01,02,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Меблі комп'ютерні,Столи комп'ютерні,Столи стандартні
102,16,02,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Меблі комп'ютерні,Крісла Комп'ютерні,
102,16,02,01,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Меблі комп'ютерні,Крісла Комп'ютерні,Крісла Комп'ютерні
102,16,02,02,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Меблі комп'ютерні,Крісла Комп'ютерні,Фурнітура крісел
102,17,,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Зарядні пристрої та портативні джерела живлення,,
102,17,01,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Зарядні пристрої та портативні джерела живлення,Портативні джерела живлення,
102,17,01,01,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Зарядні пристрої та портативні джерела живлення,Портативні джерела живлення,Портативні зарядні батареї (Power Bank)
102,17,01,02,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Зарядні пристрої та портативні джерела живлення,Портативні джерела живлення,Портативні зарядні станції (Power Station)
102,17,01,03,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Зарядні пристрої та портативні джерела живлення,Портативні джерела живлення,Зарядні пристрої сонячні
102,17,01,04,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Зарядні пристрої та портативні джерела живлення,Портативні джерела живлення,"Кабелі, подовжувачі, перехідники альтернативної енергетики"
102,17,02,,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Зарядні пристрої та портативні джерела живлення,Зарядні пристрої та адаптери живлення,
102,17,02,01,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Зарядні пристрої та портативні джерела живлення,Зарядні пристрої та адаптери живлення,Зарядні пристрої автомобільні
102,17,02,02,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Зарядні пристрої та портативні джерела живлення,Зарядні пристрої та адаптери живлення,Зарядні пристрої бездротові
102,17,02,04,СПОЖИВЧІ ТОВАРИ І ЕЛЕКТРОНІКА,Зарядні пристрої та портативні джерела живлення,Зарядні пристрої та адаптери живлення,Зарядні пристрої мережеві
